Drug A,Drug B,Cell Line Name,Score
Sirolimus,Celecoxib,SF-539,-1.4444444444444444
Zoledronic acid,Tretinoin,OVCAR-3,-11.222222222222221
Decitabine,Sirolimus,SK-OV-3,-3.4444444444444446
Zoledronic acid,Dasatinib,OVCAR-8,1.1111111111111112
Megestrol acetate,Lenalidomide,SW-620,-5.4444444444444455
Zoledronic acid,Sirolimus,A498,1.2222222222222223
Decitabine,Cladribine,HOP-92,-3.6666666666666665
Fulvestrant,Celecoxib,K-562,-4.0
Azacitidine,Tretinoin,SK-MEL-28,-4.111111111111111
Vorinostat,Tretinoin,OVCAR-3,-19.555555555555557
Docetaxel,Sirolimus,HS 578T,-3.111111111111111
Zoledronic acid,Tretinoin,SK-MEL-2,-6.222222222222222
Everolimus,Docetaxel,SNB-75,-1.4444444444444444
Everolimus,Romidepsin,SF-539,-13.666666666666664
Tretinoin,Celecoxib,SK-MEL-5,-0.3333333333333333
Fulvestrant,Azacitidine,MDA-MB-231/ATCC,-8.666666666666666
Azacitidine,Romidepsin,SNB-75,-0.1111111111111111
Vorinostat,Docetaxel,HCT-116,-1.5555555555555556
Vorinostat,Tretinoin,HS 578T,2.2222222222222223
Zoledronic acid,Cladribine,SR,-3.0
Gefitinib,Lenalidomide,NCI-H522,-6.666666666666668
Fulvestrant,Paclitaxel,UACC-62,-4.2222222222222205
Zoledronic acid,Cladribine,HOP-92,3.0
Mitotane,Celecoxib,MDA-MB-231/ATCC,0.8888888888888888
Thalidomide,Paclitaxel,KM12,-8.777777777777779
Sirolimus,Mitotane,NCI-H23,3.4444444444444446
Zoledronic acid,Vorinostat,SK-MEL-2,1.7777777777777777
Megestrol acetate,Gefitinib,NCI-H522,0.2222222222222222
Dasatinib,Romidepsin,T-47D,2.6666666666666665
Azacitidine,Fulvestrant,OVCAR-4,-9.333333333333334
Zoledronic acid,Romidepsin,KM12,4.666666666666667
Dasatinib,Paclitaxel,K-562,13.111111111111107
Dasatinib,Docetaxel,OVCAR-4,-1.0
Mitotane,Azacitidine,UACC-257,6.1111111111111125
Dasatinib,Azacitidine,NCI-H522,-2.6666666666666665
Decitabine,Mitotane,MDA-MB-231/ATCC,-5.111111111111111
Docetaxel,Sirolimus,A498,6.222222222222222
Fulvestrant,Vorinostat,KM12,-5.222222222222221
Zoledronic acid,Cladribine,K-562,-4.4444444444444455
Fulvestrant,Sirolimus,SF-295,-2.333333333333333
Zoledronic acid,Romidepsin,DU-145,-2.0
Paclitaxel,Tretinoin,SW-620,11.222222222222221
Fulvestrant,Everolimus,SK-OV-3,-7.555555555555554
Everolimus,Tretinoin,SNB-75,2.4444444444444446
Decitabine,Paclitaxel,SF-539,-35.888888888888886
Thalidomide,Sirolimus,OVCAR-4,1.8888888888888888
Fulvestrant,Nilotinib,SW-620,-3.333333333333333
Decitabine,Azacitidine,OVCAR-3,-0.2222222222222222
Vorinostat,Sirolimus,UACC-257,-3.4444444444444446
Nilotinib,Mitotane,BT-549,-0.2222222222222222
Romidepsin,Sirolimus,BT-549,0.4444444444444444
Docetaxel,Paclitaxel,NCI-H522,-3.888888888888889
Romidepsin,Cladribine,OVCAR-8,11.222222222222221
Dasatinib,Cladribine,UACC-62,3.333333333333333
Zoledronic acid,Cladribine,SF-295,-6.4444444444444455
Azacitidine,Sirolimus,SF-268,-8.444444444444445
Zoledronic acid,Everolimus,MDA-MB-468,-3.111111111111111
Everolimus,Nilotinib,SK-MEL-28,-41.333333333333336
Docetaxel,Sirolimus,SNB-75,-5.5555555555555545
Zoledronic acid,Azacitidine,NCI-H23,0.3333333333333333
Azacitidine,Cladribine,NCI-H460,18.11111111111111
Thalidomide,Mitotane,SK-MEL-28,0.8888888888888888
Dasatinib,Celecoxib,SW-620,-1.0
Zoledronic acid,Romidepsin,HCT-116,-0.6666666666666666
Dasatinib,Cladribine,PC-3,-3.0
Thalidomide,Mitotane,UACC-257,-3.111111111111111
Romidepsin,Docetaxel,PC-3,5.666666666666668
Everolimus,Docetaxel,SF-268,-0.2222222222222222
Mitotane,Everolimus,SR,-3.6666666666666665
Decitabine,Docetaxel,SK-MEL-28,-14.222222222222221
Zoledronic acid,Cladribine,HCT-116,-4.2222222222222205
Decitabine,Cladribine,K-562,9.444444444444443
Everolimus,Nilotinib,KM12,-1.4444444444444444
Everolimus,Vorinostat,UACC-62,0.3333333333333333
Everolimus,Tretinoin,T-47D,-6.333333333333332
Sirolimus,Nilotinib,KM12,-6.1111111111111125
Gefitinib,Lenalidomide,HOP-92,-5.8888888888888875
Sirolimus,Cladribine,NCI-H460,-2.2222222222222223
Dasatinib,Celecoxib,LOX IMVI,-1.3333333333333333
Paclitaxel,Tretinoin,OVCAR-3,25.555555555555557
Azacitidine,Tretinoin,UACC-257,-1.1111111111111112
Azacitidine,Paclitaxel,LOX IMVI,-22.0
Vorinostat,Paclitaxel,OVCAR-8,5.5555555555555545
Everolimus,Celecoxib,HCT-116,1.8888888888888888
Fulvestrant,Vorinostat,UACC-257,-0.3333333333333333
Docetaxel,Sirolimus,UACC-62,3.7777777777777777
Everolimus,Docetaxel,LOX IMVI,0.5555555555555556
Dasatinib,Nilotinib,DU-145,-11.888888888888893
Vorinostat,Tretinoin,T-47D,7.333333333333332
Mitotane,Celecoxib,HCT-15,-3.6666666666666665
Everolimus,Dasatinib,SK-MEL-28,-10.0
Zoledronic acid,Romidepsin,U251,5.333333333333333
Paclitaxel,Celecoxib,SK-MEL-28,2.4444444444444446
Everolimus,Nilotinib,A549/ATCC,-2.5555555555555562
Mitotane,Sirolimus,OVCAR-8,0.3333333333333333
Cladribine,Celecoxib,T-47D,-10.444444444444443
Decitabine,Azacitidine,OVCAR-4,-3.0
Everolimus,Romidepsin,SK-MEL-28,-3.333333333333333
Romidepsin,Cladribine,OVCAR-4,-0.8888888888888888
Romidepsin,Cladribine,A498,-1.8888888888888888
Vorinostat,Romidepsin,NCI-H460,5.222222222222221
Mitotane,Azacitidine,HCT-116,8.888888888888891
Zoledronic acid,Cladribine,ACHN,-7.444444444444445
Paclitaxel,Nilotinib,SNB-75,15.666666666666664
Zoledronic acid,Paclitaxel,UACC-62,-8.11111111111111
Mitotane,Tretinoin,BT-549,-2.888888888888889
Zoledronic acid,Paclitaxel,SK-MEL-5,-10.666666666666666
Decitabine,Docetaxel,SF-268,-7.333333333333332
Mitotane,Tretinoin,OVCAR-4,-3.4444444444444446
Everolimus,Romidepsin,IGROV1,-7.555555555555554
Decitabine,Tretinoin,SK-MEL-28,-7.0
Zoledronic acid,Dasatinib,U251,1.3333333333333333
Mitotane,Docetaxel,DU-145,6.0
Everolimus,Docetaxel,A498,-2.0
Thalidomide,Tretinoin,UACC-62,-2.5555555555555562
Everolimus,Romidepsin,HCT-15,-1.1111111111111112
Everolimus,Nilotinib,RPMI-8226,0.8888888888888888
Zoledronic acid,Azacitidine,SW-620,3.111111111111111
Vorinostat,Docetaxel,NCI-H522,0.8888888888888888
Decitabine,Mitotane,RPMI-8226,-3.2222222222222223
Nilotinib,Cladribine,IGROV1,-6.0
Fulvestrant,Celecoxib,A549/ATCC,-5.0
Zoledronic acid,Tretinoin,T-47D,8.555555555555555
Dasatinib,Romidepsin,MDA-MB-231/ATCC,-7.555555555555554
Vorinostat,Azacitidine,DU-145,-3.7777777777777777
Zoledronic acid,Vorinostat,K-562,-1.4444444444444444
Thalidomide,Mitotane,SW-620,-2.2222222222222223
Thalidomide,Azacitidine,CAKI-1,-7.666666666666668
Everolimus,Nilotinib,NCI-H522,-4.777777777777779
Tretinoin,Celecoxib,OVCAR-4,1.4444444444444444
Zoledronic acid,Dasatinib,MDA-MB-468,-0.2222222222222222
Mitotane,Celecoxib,A498,0.3333333333333333
Everolimus,Paclitaxel,OVCAR-3,-0.8888888888888888
Zoledronic acid,Paclitaxel,OVCAR-3,8.333333333333334
Zoledronic acid,Tretinoin,HCT-116,1.7777777777777777
Docetaxel,Fulvestrant,NCI-H460,0.5555555555555556
Fulvestrant,Vorinostat,OVCAR-8,-3.5555555555555562
Dasatinib,Tretinoin,PC-3,-0.2222222222222222
Zoledronic acid,Nilotinib,NCI-H522,-3.4444444444444446
Thalidomide,Mitotane,UACC-62,0.2222222222222222
Zoledronic acid,Dasatinib,SNB-75,6.333333333333332
Zoledronic acid,Sirolimus,NCI-H460,-0.3333333333333333
Zoledronic acid,Dasatinib,DU-145,-2.0
Zoledronic acid,Everolimus,DU-145,1.0
Zoledronic acid,Docetaxel,OVCAR-8,1.2222222222222223
Fulvestrant,Dasatinib,SF-268,1.6666666666666667
Fulvestrant,Sirolimus,HCT-116,-10.555555555555557
Azacitidine,Cladribine,DU-145,1.6666666666666667
Romidepsin,Sirolimus,KM12,0.3333333333333333
Zoledronic acid,Nilotinib,NCI-H460,-2.888888888888889
Dasatinib,Nilotinib,MCF7,-5.333333333333333
Zoledronic acid,Celecoxib,NCI-H460,-4.888888888888889
Docetaxel,Nilotinib,DU-145,2.333333333333333
Mitotane,Docetaxel,CAKI-1,2.4444444444444446
Dasatinib,Vorinostat,HCT-15,2.0
Dasatinib,Tretinoin,MDA-MB-468,-4.333333333333333
Thalidomide,Cladribine,RPMI-8226,-11.444444444444445
Zoledronic acid,Paclitaxel,SF-539,-7.8888888888888875
Everolimus,Celecoxib,SK-MEL-28,-21.0
Romidepsin,Cladribine,MDA-MB-231/ATCC,8.888888888888891
Sirolimus,Cladribine,U251,-9.222222222222221
Mitotane,Everolimus,NCI-H522,2.2222222222222223
Dasatinib,Paclitaxel,SK-MEL-28,4.0
Fulvestrant,Sirolimus,HOP-92,-7.333333333333332
Fulvestrant,Celecoxib,KM12,-3.0
Docetaxel,Celecoxib,K-562,23.555555555555557
Docetaxel,Cladribine,A549/ATCC,-6.4444444444444455
Zoledronic acid,Sirolimus,HS 578T,2.1111111111111107
Docetaxel,Sirolimus,KM12,1.3333333333333333
Zoledronic acid,Dasatinib,A498,-0.8888888888888888
Thalidomide,Cladribine,NCI-H522,-1.5555555555555556
Everolimus,Tretinoin,SW-620,-2.2222222222222223
Zoledronic acid,Vorinostat,LOX IMVI,-2.6666666666666665
Romidepsin,Nilotinib,MDA-MB-231/ATCC,-4.888888888888889
Romidepsin,Tretinoin,NCI-H460,2.2222222222222223
Romidepsin,Tretinoin,KM12,1.2222222222222223
Vorinostat,Sirolimus,NCI-H522,-3.888888888888889
Docetaxel,Cladribine,SK-MEL-28,-3.888888888888889
Docetaxel,Fulvestrant,OVCAR-4,14.888888888888893
Mitotane,Cladribine,T-47D,-9.888888888888893
Dasatinib,Azacitidine,PC-3,-1.6666666666666667
Zoledronic acid,Everolimus,SK-MEL-2,-9.777777777777779
Vorinostat,Docetaxel,LOX IMVI,-3.7777777777777777
Fulvestrant,Paclitaxel,LOX IMVI,-20.88888888888889
Sirolimus,Nilotinib,SNB-75,-5.777777777777778
Mitotane,Docetaxel,PC-3,-4.333333333333333
Everolimus,Romidepsin,UACC-62,-2.888888888888889
Mitotane,Docetaxel,SK-OV-3,9.111111111111107
Docetaxel,Celecoxib,SW-620,12.222222222222221
Docetaxel,Cladribine,OVCAR-4,-4.2222222222222205
Zoledronic acid,Sirolimus,SF-295,1.4444444444444444
Zoledronic acid,Azacitidine,SK-OV-3,-2.4444444444444446
Sirolimus,Celecoxib,DU-145,-1.8888888888888888
Dasatinib,Paclitaxel,NCI-H522,-1.7777777777777777
Mitotane,Docetaxel,BT-549,-2.7777777777777777
Docetaxel,Celecoxib,LOX IMVI,16.88888888888889
Tretinoin,Cladribine,KM12,-3.5555555555555562
Paclitaxel,Sirolimus,SNB-75,4.888888888888889
Azacitidine,Romidepsin,PC-3,1.0
Zoledronic acid,Dasatinib,SF-268,3.111111111111111
Everolimus,Cladribine,DU-145,-6.0
Megestrol acetate,Gefitinib,NCI-H460,4.0
Megestrol acetate,Gefitinib,SF-539,1.1111111111111112
Romidepsin,Paclitaxel,LOX IMVI,-2.333333333333333
Thalidomide,Sirolimus,BT-549,1.4444444444444444
Everolimus,Vorinostat,A498,-4.888888888888889
Zoledronic acid,Tretinoin,KM12,-7.555555555555554
Everolimus,Docetaxel,IGROV1,0.7777777777777778
Nilotinib,Tretinoin,HS 578T,4.4444444444444455
Dasatinib,Nilotinib,BT-549,-4.888888888888889
Dasatinib,Paclitaxel,DU-145,-3.2222222222222223
Romidepsin,Sirolimus,DU-145,-4.4444444444444455
Romidepsin,Paclitaxel,SK-MEL-5,-4.666666666666667
Gefitinib,Lenalidomide,OVCAR-3,-5.777777777777778
Azacitidine,Romidepsin,OVCAR-4,6.1111111111111125
Decitabine,Sirolimus,HOP-92,-5.222222222222221
Zoledronic acid,Nilotinib,A549/ATCC,-4.2222222222222205
Docetaxel,Celecoxib,OVCAR-3,19.444444444444443
Thalidomide,Tretinoin,MDA-MB-468,-0.1111111111111111
Sirolimus,Celecoxib,OVCAR-4,3.0
Zoledronic acid,Nilotinib,KM12,-4.777777777777779
Fulvestrant,Dasatinib,ACHN,-3.0
Zoledronic acid,Paclitaxel,T-47D,3.333333333333333
Azacitidine,Paclitaxel,A498,-17.22222222222222
Thalidomide,Azacitidine,RPMI-8226,-2.7777777777777777
Sirolimus,Tretinoin,PC-3,3.2222222222222223
Fulvestrant,Romidepsin,PC-3,-3.7777777777777777
Zoledronic acid,Azacitidine,SF-268,-2.1111111111111107
Vorinostat,Docetaxel,MDA-MB-231/ATCC,-2.7777777777777777
Azacitidine,Romidepsin,MDA-MB-231/ATCC,-0.2222222222222222
Sirolimus,Tretinoin,K-562,4.777777777777779
Fulvestrant,Romidepsin,SF-539,2.5555555555555562
Azacitidine,Sirolimus,BT-549,-4.111111111111111
Docetaxel,Celecoxib,KM12,17.555555555555557
Dasatinib,Azacitidine,IGROV1,-10.0
Docetaxel,Paclitaxel,NCI-H460,1.3333333333333333
Docetaxel,Tretinoin,MDA-MB-468,24.777777777777786
Sirolimus,Nilotinib,MDA-MB-468,1.4444444444444444
Sirolimus,Cladribine,A549/ATCC,-6.1111111111111125
Zoledronic acid,Vorinostat,UACC-62,-3.333333333333333
Megestrol acetate,Gefitinib,HCT-15,-0.3333333333333333
Decitabine,Docetaxel,UACC-257,-4.333333333333333
Mitotane,Dasatinib,SNB-75,3.333333333333333
Mitotane,Tretinoin,MDA-MB-468,-0.6666666666666666
Dasatinib,Sirolimus,T-47D,-0.2222222222222222
Dasatinib,Nilotinib,T-47D,-16.555555555555557
Decitabine,Docetaxel,SF-539,-12.111111111111107
Thalidomide,Paclitaxel,SF-295,-3.5555555555555562
Azacitidine,Docetaxel,UACC-257,-4.2222222222222205
Azacitidine,Nilotinib,K-562,-12.555555555555555
Fulvestrant,Sirolimus,SR,-4.666666666666667
Fulvestrant,Vorinostat,SR,-8.333333333333334
Dasatinib,Docetaxel,RPMI-8226,0.1111111111111111
Everolimus,Sirolimus,BT-549,1.0
Zoledronic acid,Celecoxib,HOP-92,-1.3333333333333333
Dasatinib,Azacitidine,SNB-75,-0.8888888888888888
Vorinostat,Celecoxib,SK-MEL-28,-15.777777777777779
Everolimus,Romidepsin,SW-620,0.2222222222222222
Vorinostat,Cladribine,SF-268,-9.777777777777779
Mitotane,Cladribine,HCT-15,-7.777777777777778
Fulvestrant,Nilotinib,NCI-H460,-1.8888888888888888
Azacitidine,Cladribine,SF-539,-18.0
Vorinostat,Docetaxel,OVCAR-8,1.3333333333333333
Everolimus,Sirolimus,SK-MEL-28,-8.333333333333334
Docetaxel,Nilotinib,K-562,-5.666666666666668
Sirolimus,Mitotane,A549/ATCC,6.777777777777778
Vorinostat,Paclitaxel,MDA-MB-468,-24.555555555555557
Mitotane,Sirolimus,OVCAR-3,-4.777777777777779
Megestrol acetate,Gefitinib,SK-MEL-5,-12.0
Mitotane,Azacitidine,BT-549,0.1111111111111111
Everolimus,Nilotinib,SF-539,-10.555555555555557
Fulvestrant,Romidepsin,K-562,5.222222222222221
Everolimus,Sirolimus,SW-620,0.1111111111111111
Fulvestrant,Cladribine,UACC-62,0.5555555555555556
Thalidomide,Sirolimus,RPMI-8226,-3.333333333333333
Zoledronic acid,Tretinoin,SR,-22.777777777777786
Sirolimus,Tretinoin,U251,6.777777777777778
Nilotinib,Tretinoin,DU-145,-4.333333333333333
Azacitidine,Sirolimus,A549/ATCC,-0.4444444444444444
Mitotane,Sirolimus,UACC-62,-2.5555555555555562
Zoledronic acid,Paclitaxel,RPMI-8226,-14.111111111111107
Fulvestrant,Nilotinib,BT-549,-2.888888888888889
Fulvestrant,Tretinoin,NCI-H522,5.222222222222221
Mitotane,Azacitidine,MDA-MB-468,2.4444444444444446
Azacitidine,Paclitaxel,MDA-MB-231/ATCC,-2.0
Zoledronic acid,Vorinostat,SK-OV-3,4.666666666666667
Romidepsin,Nilotinib,NCI-H460,-4.5555555555555545
Fulvestrant,Dasatinib,PC-3,-1.3333333333333333
Paclitaxel,Celecoxib,PC-3,9.444444444444443
Azacitidine,Nilotinib,RPMI-8226,-2.6666666666666665
Fulvestrant,Vorinostat,DU-145,2.4444444444444446
Fulvestrant,Nilotinib,A549/ATCC,-2.7777777777777777
Everolimus,Nilotinib,OVCAR-4,-2.4444444444444446
Zoledronic acid,Paclitaxel,K-562,-3.6666666666666665
Tretinoin,Celecoxib,MDA-MB-468,-4.5555555555555545
Fulvestrant,Celecoxib,HCT-116,-9.333333333333334
Everolimus,Sirolimus,OVCAR-3,9.555555555555557
Thalidomide,Tretinoin,BT-549,-9.666666666666666
Mitotane,Azacitidine,CAKI-1,-2.6666666666666665
Azacitidine,Nilotinib,IGROV1,-6.0
Everolimus,Dasatinib,UACC-257,-5.0
Romidepsin,Nilotinib,A498,-6.666666666666668
Thalidomide,Azacitidine,BT-549,-2.1111111111111107
Docetaxel,Celecoxib,A498,6.4444444444444455
Mitotane,Celecoxib,BT-549,-10.333333333333334
Zoledronic acid,Tretinoin,SW-620,-6.222222222222222
Sirolimus,Celecoxib,PC-3,7.222222222222222
Paclitaxel,Celecoxib,SNB-75,25.11111111111111
Mitotane,Sirolimus,KM12,6.222222222222222
Mitotane,Azacitidine,LOX IMVI,-16.666666666666668
Romidepsin,Celecoxib,SK-MEL-5,-8.0
Mitotane,Cladribine,SK-MEL-28,-5.333333333333333
Romidepsin,Paclitaxel,NCI-H460,-2.888888888888889
Docetaxel,Nilotinib,HCT-116,3.7777777777777777
Dasatinib,Cladribine,OVCAR-4,-0.5555555555555556
Dasatinib,Paclitaxel,HS 578T,4.0
Zoledronic acid,Vorinostat,HOP-92,-0.6666666666666666
Gefitinib,Lenalidomide,OVCAR-8,0.1111111111111111
Everolimus,Cladribine,OVCAR-4,0.5555555555555556
Decitabine,Mitotane,A498,-2.6666666666666665
Sirolimus,Mitotane,T-47D,2.0
Dasatinib,Cladribine,IGROV1,-5.0
Fulvestrant,Paclitaxel,SK-MEL-5,-4.111111111111111
Fulvestrant,Dasatinib,SR,-8.444444444444445
Zoledronic acid,Tretinoin,A549/ATCC,1.5555555555555556
Sirolimus,Celecoxib,SF-295,2.1111111111111107
Mitotane,Celecoxib,RPMI-8226,-9.222222222222221
Vorinostat,Tretinoin,SK-MEL-28,-6.8888888888888875
Sirolimus,Celecoxib,IGROV1,4.777777777777779
Everolimus,Cladribine,MDA-MB-231/ATCC,-2.6666666666666665
Sirolimus,Mitotane,SK-OV-3,6.777777777777778
Tretinoin,Cladribine,HOP-92,-9.111111111111107
Romidepsin,Nilotinib,SF-539,-5.777777777777778
Fulvestrant,Romidepsin,OVCAR-3,9.555555555555557
Fulvestrant,Celecoxib,OVCAR-8,-3.2222222222222223
Dasatinib,Docetaxel,IGROV1,-4.4444444444444455
Romidepsin,Celecoxib,NCI-H460,1.4444444444444444
Mitotane,Docetaxel,LOX IMVI,19.33333333333333
Azacitidine,Docetaxel,BT-549,1.3333333333333333
Romidepsin,Tretinoin,LOX IMVI,-5.333333333333333
Dasatinib,Sirolimus,KM12,0.4444444444444444
Everolimus,Romidepsin,HS 578T,1.1111111111111112
Decitabine,Sirolimus,MDA-MB-231/ATCC,0.5555555555555556
Vorinostat,Docetaxel,HS 578T,5.111111111111111
Romidepsin,Paclitaxel,SW-620,4.0
Fulvestrant,Vorinostat,T-47D,2.333333333333333
Everolimus,Docetaxel,HCT-116,2.333333333333333
Dasatinib,Paclitaxel,U251,3.4444444444444446
Fulvestrant,Azacitidine,NCI-H23,-0.6666666666666666
Zoledronic acid,Tretinoin,K-562,-4.4444444444444455
Vorinostat,Cladribine,OVCAR-4,0.1111111111111111
Azacitidine,Tretinoin,A498,-9.666666666666666
Zoledronic acid,Dasatinib,SK-MEL-2,-4.0
Fulvestrant,Sirolimus,A498,-2.0
Dasatinib,Romidepsin,SW-620,-1.1111111111111112
Zoledronic acid,Everolimus,SR,-7.333333333333332
Gefitinib,Lenalidomide,MDA-MB-231/ATCC,-1.3333333333333333
Mitotane,Everolimus,OVCAR-3,6.0
Dasatinib,Vorinostat,MDA-MB-468,-0.8888888888888888
Fulvestrant,Nilotinib,UACC-62,-0.6666666666666666
Vorinostat,Sirolimus,A549/ATCC,-2.1111111111111107
Vorinostat,Celecoxib,BT-549,-1.3333333333333333
Mitotane,Everolimus,HOP-92,-2.1111111111111107
Azacitidine,Fulvestrant,MDA-MB-231/ATCC,-0.6666666666666666
Everolimus,Docetaxel,UACC-257,0.8888888888888888
Dasatinib,Paclitaxel,LOX IMVI,9.111111111111107
Everolimus,Sirolimus,HS 578T,-3.888888888888889
Docetaxel,Cladribine,SNB-75,0.0
Zoledronic acid,Romidepsin,PC-3,3.4444444444444446
Fulvestrant,Azacitidine,IGROV1,0.7777777777777778
Everolimus,Nilotinib,DU-145,-8.444444444444445
Zoledronic acid,Azacitidine,SF-539,-4.666666666666667
Fulvestrant,Paclitaxel,U251,-1.6666666666666667
Azacitidine,Paclitaxel,K-562,-26.555555555555557
Sirolimus,Tretinoin,MDA-MB-468,16.11111111111111
Dasatinib,Docetaxel,SNB-75,3.5555555555555562
Dasatinib,Celecoxib,HCT-15,-3.5555555555555562
Azacitidine,Cladribine,OVCAR-4,3.0
Docetaxel,Celecoxib,OVCAR-4,15.222222222222221
Docetaxel,Nilotinib,SW-620,7.8888888888888875
Vorinostat,Paclitaxel,BT-549,-19.555555555555557
Fulvestrant,Azacitidine,MDA-MB-468,-3.333333333333333
Zoledronic acid,Dasatinib,SK-MEL-28,-0.5555555555555556
Everolimus,Cladribine,OVCAR-3,1.5555555555555556
Vorinostat,Paclitaxel,K-562,1.2222222222222223
Mitotane,Paclitaxel,KM12,0.0
Mitotane,Tretinoin,SR,-4.111111111111111
Thalidomide,Mitotane,BT-549,-4.777777777777779
Fulvestrant,Tretinoin,NCI-H460,-0.2222222222222222
Mitotane,Celecoxib,PC-3,-1.4444444444444444
Fulvestrant,Tretinoin,MCF7,4.666666666666667
Azacitidine,Sirolimus,RPMI-8226,-1.4444444444444444
Megestrol acetate,Lenalidomide,MDA-MB-468,-4.2222222222222205
Decitabine,Mitotane,HCT-15,-4.777777777777779
Paclitaxel,Celecoxib,NCI-H522,21.444444444444443
Everolimus,Celecoxib,SNB-75,0.4444444444444444
Fulvestrant,Tretinoin,SW-620,-1.7777777777777777
Tretinoin,Celecoxib,HCT-15,-11.0
Vorinostat,Docetaxel,UACC-257,0.6666666666666666
Azacitidine,Fulvestrant,T-47D,-2.888888888888889
Fulvestrant,Paclitaxel,A549/ATCC,-3.4444444444444446
Everolimus,Nilotinib,PC-3,-3.2222222222222223
Fulvestrant,Cladribine,OVCAR-4,1.3333333333333333
Zoledronic acid,Tretinoin,SK-MEL-28,-4.0
Fulvestrant,Tretinoin,HS 578T,10.777777777777779
Dasatinib,Cladribine,SW-620,-4.333333333333333
Dasatinib,Tretinoin,SK-MEL-28,-8.444444444444445
Azacitidine,Nilotinib,KM12,-19.777777777777786
Everolimus,Romidepsin,BT-549,1.0
Sirolimus,Tretinoin,OVCAR-4,6.4444444444444455
Decitabine,Azacitidine,CAKI-1,-7.222222222222222
Everolimus,Dasatinib,DU-145,-5.5555555555555545
Zoledronic acid,Docetaxel,SK-MEL-5,15.444444444444445
Zoledronic acid,Romidepsin,NCI-H23,0.5555555555555556
Everolimus,Paclitaxel,U251,3.111111111111111
Azacitidine,Tretinoin,MDA-MB-468,6.0
Fulvestrant,Celecoxib,MDA-MB-231/ATCC,-8.11111111111111
Decitabine,Sirolimus,SF-539,0.4444444444444444
Decitabine,Azacitidine,OVCAR-8,-3.2222222222222223
Decitabine,Sirolimus,NCI-H522,4.4444444444444455
Thalidomide,Sirolimus,SK-MEL-5,-6.5555555555555545
Zoledronic acid,Romidepsin,SF-295,2.6666666666666665
Docetaxel,Paclitaxel,HCT-116,-4.111111111111111
Paclitaxel,Sirolimus,DU-145,5.0
Dasatinib,Tretinoin,SF-268,-2.2222222222222223
Romidepsin,Tretinoin,T-47D,2.888888888888889
Sirolimus,Nilotinib,OVCAR-4,0.4444444444444444
Docetaxel,Celecoxib,BT-549,15.444444444444445
Zoledronic acid,Sirolimus,PC-3,9.444444444444443
Zoledronic acid,Cladribine,SK-MEL-28,-1.6666666666666667
Sirolimus,Tretinoin,T-47D,1.3333333333333333
Thalidomide,Docetaxel,MDA-MB-468,7.444444444444445
Dasatinib,Celecoxib,SF-268,-0.6666666666666666
Azacitidine,Docetaxel,SF-539,0.0
Nilotinib,Tretinoin,UACC-257,-1.6666666666666667
Zoledronic acid,Tretinoin,ACHN,-6.4444444444444455
Zoledronic acid,Dasatinib,MDA-MB-231/ATCC,-2.6666666666666665
Paclitaxel,Sirolimus,SK-MEL-28,4.666666666666667
Tretinoin,Cladribine,NCI-H522,-0.5555555555555556
Decitabine,Mitotane,MCF7,0.4444444444444444
Docetaxel,Tretinoin,SF-268,2.6666666666666665
Zoledronic acid,Tretinoin,OVCAR-8,-2.333333333333333
Decitabine,Paclitaxel,HCT-15,0.0
Zoledronic acid,Romidepsin,OVCAR-3,-3.6666666666666665
Zoledronic acid,Celecoxib,K-562,-7.0
Zoledronic acid,Celecoxib,PC-3,-5.4444444444444455
Nilotinib,Celecoxib,SF-295,-8.777777777777779
Fulvestrant,Tretinoin,MDA-MB-231/ATCC,-2.5555555555555562
Nilotinib,Mitotane,NCI-H23,-8.333333333333334
Everolimus,Azacitidine,NCI-H522,-6.222222222222222
Sirolimus,Cladribine,SF-539,1.2222222222222223
Romidepsin,Tretinoin,RPMI-8226,-5.4444444444444455
Mitotane,Docetaxel,A498,1.1111111111111112
Sirolimus,Nilotinib,NCI-H23,-5.333333333333333
Nilotinib,Celecoxib,MCF7,-2.888888888888889
Cladribine,Celecoxib,SW-620,-0.7777777777777778
Azacitidine,Cladribine,HCT-116,-1.8888888888888888
Romidepsin,Tretinoin,SF-268,-0.6666666666666666
Decitabine,Paclitaxel,SF-268,-5.8888888888888875
Everolimus,Paclitaxel,MCF7,0.1111111111111111
Mitotane,Docetaxel,HOP-92,-10.222222222222221
Zoledronic acid,Vorinostat,T-47D,-5.222222222222221
Fulvestrant,Tretinoin,SK-OV-3,3.4444444444444446
Romidepsin,Sirolimus,LOX IMVI,-4.666666666666667
Zoledronic acid,Everolimus,SF-295,6.1111111111111125
Dasatinib,Romidepsin,K-562,-0.7777777777777778
Everolimus,Romidepsin,PC-3,-1.3333333333333333
Docetaxel,Cladribine,DU-145,-4.5555555555555545
Decitabine,Mitotane,OVCAR-3,-2.2222222222222223
Romidepsin,Paclitaxel,SF-539,0.4444444444444444
Dasatinib,Cladribine,A498,-0.3333333333333333
Fulvestrant,Vorinostat,RPMI-8226,5.4444444444444455
Fulvestrant,Celecoxib,SNB-75,-7.8888888888888875
Zoledronic acid,Celecoxib,OVCAR-3,-3.4444444444444446
Sirolimus,Mitotane,U251,5.222222222222221
Everolimus,Azacitidine,SF-539,-8.333333333333334
Zoledronic acid,Cladribine,HS 578T,4.2222222222222205
